Date,SHK126,SHK127,SHK128,SHK129,SHK130,SHK131,SHK136,SHK137,SHK145
2024-08-23,16.801,24.891,31.747,17.215,31.387,20.362,20.975,33.365,9.899
2024-08-30,16.935,24.983,32.023,17.301,31.51,20.727,21.17,33.741,10.256
2024-09-06,16.572,24.311,31.293,16.574,30.707,20.126,20.506,32.888,10.099
2024-09-13,16.543,24.728,31.628,16.895,31.26,20.106,20.609,33.207,10.046
2024-09-20,17.293,25.039,32.368,16.865,31.73,20.313,21.268,32.768,10.583
2024-09-27,19.599,25.508,33.817,17.574,31.867,21.462,23.944,32.192,12.25
2024-10-04,21.491,25.316,33.857,16.943,31.855,20.578,25.642,31.624,13.766
2024-10-11,20.087,25.283,33.55,16.901,31.854,20.781,24.53,31.893,12.676
2024-10-18,19.653,25.46,33.409,16.795,32.295,20.424,24.357,32.108,12.282
2024-10-25,19.385,25.151,32.783,16.564,31.969,19.698,24.123,31.212,12.246
2024-11-01,19.25,24.941,32.345,16.302,31.775,19.703,23.681,30.945,12.093
2024-11-08,19.456,25.733,32.842,16.088,33.124,20.734,24.221,31.433,12.421
2024-11-15,18.263,25.12,31.591,15.697,32.578,20.275,22.842,29.626,11.522
2024-11-22,18.069,25.366,31.903,15.742,33.071,20.146,22.612,30.04,11.397
2024-11-29,18.199,25.678,31.801,15.996,33.456,20.673,22.539,30.786,11.463
2024-12-06,18.63,26.094,32.352,16.519,33.804,21.152,23.232,30.484,11.752
2024-12-13,18.688,25.892,32.301,16.263,33.529,20.974,23.298,29.591,11.799
2024-12-20,18.395,25.238,31.308,15.649,32.801,20.45,22.927,28.626,11.608
2024-12-27,18.659,25.418,31.789,15.794,32.928,21.078,23.302,28.984,11.798
2025-01-03,18.349,25.268,31.632,15.602,32.787,20.927,22.701,28.971,11.613
2025-01-10,17.69,24.917,31.338,15.842,32.271,20.345,22.179,29.108,11.201
2025-01-17,18.144,25.542,31.4,16.223,33.323,20.215,22.607,29.055,11.379
2025-01-24,18.559,26.101,31.902,16.81,33.89,20.773,23.298,30.016,11.659
2025-01-31,18.712,26.045,31.751,16.656,33.95,20.84,23.342,30.36,11.839
2025-02-07,19.44,25.962,32.323,16.828,33.402,21.173,23.986,30.299,12.447
2025-02-14,20.742,26.36,32.479,17.378,33.701,21.255,24.92,30.031,13.259
2025-02-21,20.76,26.384,32.57,17.39,33.689,21.535,25.074,30.048,13.259
